Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,EDUCATION,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Family_Members,label,Pensioner,State servant,Working,Married,Separated,Single / not married,Widow,House / apartment,Municipal apartment,Office apartment,Rented apartment,With parents,Cleaning staff,Cooking staff,Core staff,Drivers,HR staff,High skill tech staff,IT staff,Laborers,Low-skill Laborers,Managers,Medicine staff,Private service staff,Realty agents,Sales staff,Secretaries,Security staff,Waiters/barmen staff
5096621,1,0,0,1,367.4234614174767,1,-14461.0,-1589,1,0,1,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5149150,0,1,1,0,497.49371855331,1,-10952.0,-3577,1,1,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5118448,1,0,0,1,276.5863337187866,1,-10080.0,-735,1,1,0,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5116818,0,0,1,0,292.4038303442689,1,-16542.0,-8737,1,1,1,0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5022833,0,1,1,0,450.0,1,-17262.0,-1617,1,0,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5086006,1,0,1,0,396.8626966596886,1,-21497.0,365243,1,0,0,0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5010397,1,1,1,1,474.3416490252569,3,-14148.0,-1591,1,1,1,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5047789,1,1,1,0,474.3416490252569,3,-10457.0,-979,1,0,0,0,1.4142135623730951,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5150047,1,0,1,0,532.4471804789655,1,-17958.0,-655,1,0,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5035791,1,1,1,0,300.0,1,-21973.0,365243,1,0,0,0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5021682,0,0,1,0,437.49208704787816,1,-18745.0,-3653,1,0,0,0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5088699,1,1,1,0,501.9960159204453,1,-17562.0,-1261,1,0,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5115797,1,0,1,1,367.4234614174767,1,-14578.0,-7346,1,0,0,0,1.4142135623730951,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5023460,1,1,1,0,561.2486080160912,1,-21012.0,365243,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5146472,1,1,1,0,424.26406871192853,3,-14133.0,-3810,1,0,0,0,1.4142135623730951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5024527,1,0,1,0,519.6152422706632,1,-20967.0,365243,1,0,1,0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5068156,0,1,1,0,424.26406871192853,1,-19565.0,-3246,1,0,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5117756,0,1,0,0,553.1726674375732,1,-16011.0,-1649,1,0,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5066507,1,0,1,0,396.8626966596886,1,-17538.0,-7676,1,0,1,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5143164,1,0,0,2,424.26406871192853,1,-13791.0,-1353,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135841,1,0,1,1,189.73665961010275,1,-12417.0,-1113,1,0,1,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5023059,0,1,1,1,335.4101966249685,1,-11279.0,-508,1,0,0,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5125325,0,1,0,0,540.8326913195984,1,-20874.0,-2722,1,0,0,0,1.4142135623730951,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5135574,1,1,1,0,424.26406871192853,1,-11749.0,-992,1,0,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009053,1,0,1,2,450.0,3,-10997.0,-2289,1,0,0,1,2.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028292,1,0,1,0,540.8326913195984,3,-19736.0,-12621,1,0,1,0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5029108,0,1,0,1,561.2486080160912,1,-13230.0,-3643,1,0,0,1,1.7320508075688772,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5091400,1,0,0,0,367.4234614174767,1,-12278.0,-869,1,0,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5050768,1,0,0,2,580.9475019311126,1,-10990.0,-2174,1,0,0,0,2.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113420,1,0,0,1,396.8626966596886,1,-12716.0,-5336,1,0,0,0,1.4142135623730951,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113132,1,1,1,0,600.0,1,-19033.0,-3535,1,0,0,0,1.4142135623730951,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5062670,1,1,1,1,367.4234614174767,3,-14863.0,-4407,1,0,0,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5029352,0,1,1,0,519.6152422706632,3,-10942.0,-412,1,0,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5105067,0,0,1,0,396.8626966596886,2,-13682.0,-453,1,1,1,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5143573,0,1,0,0,396.8626966596886,2,-9124.0,-960,1,1,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5045203,1,1,1,0,373.49698793966195,1,-21009.0,365243,1,0,0,0,1.4142135623730951,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5065673,1,0,0,0,367.4234614174767,1,-11512.0,-4711,1,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5029544,1,1,1,1,365.58172820861824,1,-14596.0,-1965,1,0,0,0,1.7320508075688772,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5111159,1,1,1,1,284.60498941515414,3,-10648.0,-1393,1,1,1,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5099957,1,1,1,1,474.3416490252569,3,-11239.0,-460,1,0,0,0,1.7320508075688772,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143360,1,0,1,0,354.96478698597696,1,-22811.0,-2234,1,1,1,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5091753,0,1,0,2,367.4234614174767,3,-12725.0,-1631,1,0,0,0,2.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5117403,1,0,0,0,307.40852297878797,1,-16758.0,-1619,1,0,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5149319,1,1,1,1,424.26406871192853,3,-18838.0,-5981,1,0,0,0,1.4142135623730951,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5137542,1,0,0,0,396.8626966596886,1,-18881.0,-3153,1,1,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5095170,0,1,1,0,501.9960159204453,3,-13796.0,-2682,1,0,0,0,1.4142135623730951,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5090780,1,0,0,1,450.0,1,-12047.0,-3443,1,0,0,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5092242,1,0,0,0,342.0526275297414,1,-20754.0,-2330,1,0,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5068671,0,0,1,0,497.49371855331,2,-9159.0,-413,1,0,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143427,1,0,1,0,424.26406871192853,1,-23431.0,365243,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5087994,0,1,1,1,424.26406871192853,2,-15547.0,-6645,1,0,0,0,1.7320508075688772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5052739,1,0,1,2,424.26406871192853,1,-10454.0,-505,1,0,0,1,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5068747,1,0,0,0,396.8626966596886,3,-13231.0,-201,1,0,0,0,1.4142135623730951,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5025029,1,0,0,0,367.4234614174767,1,-20013.0,365243,1,0,0,0,1.4142135623730951,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5149353,0,1,1,0,437.49208704787816,3,-12208.0,-3273,1,0,0,0,1.4142135623730951,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5022571,0,1,1,0,450.0,3,-21721.0,365243,1,0,0,0,1.4142135623730951,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5024578,1,0,0,1,300.0,1,-10253.0,-1462,1,0,0,0,1.7320508075688772,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5058405,0,1,1,0,497.49371855331,3,-12843.0,-2609,1,0,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5041869,0,1,0,0,314.6426544510455,1,-19433.0,-521,1,1,1,0,1.4142135623730951,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5115894,0,1,0,0,497.49371855331,1,-17455.0,-1321,1,0,0,0,1.4142135623730951,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5062749,0,1,0,1,450.0,3,-13387.0,-2467,1,0,0,0,1.7320508075688772,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5045611,1,0,1,2,300.0,1,-11762.0,-716,1,0,0,0,2.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5113288,1,1,1,2,348.5685011586675,2,-11327.0,-101,1,1,1,0,2.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5053003,1,1,1,0,396.8626966596886,2,-9389.0,-1632,1,1,1,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5118038,1,0,0,2,348.5685011586675,3,-11697.0,-614,1,0,0,0,2.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5091405,1,0,1,0,367.4234614174767,1,-17579.0,-1904,1,1,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5137022,1,0,0,0,424.26406871192853,1,-18181.0,-351,1,1,1,0,1.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5117594,1,0,0,0,379.4733192202055,1,-16898.0,-7310,1,1,1,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085704,0,1,1,0,354.96478698597696,1,-19474.0,365243,1,0,0,0,1.4142135623730951,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5137292,0,1,0,1,474.3416490252569,1,-15243.0,-7260,1,1,1,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5038751,0,1,1,2,396.8626966596886,3,-14192.0,-626,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5099900,0,1,1,0,396.8626966596886,1,-20341.0,-6853,1,0,0,0,1.4142135623730951,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5116676,0,1,1,3,519.6152422706632,1,-13427.0,-458,1,1,0,0,2.23606797749979,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5061321,1,1,1,1,510.88159097779203,3,-15050.0,-1628,1,0,0,0,1.7320508075688772,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5139410,1,1,1,2,367.4234614174767,1,-14439.0,-6094,1,1,0,0,2.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5048486,0,1,1,0,450.0,1,-12992.0,-734,1,1,1,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5139658,1,0,1,0,396.8626966596886,0,-23483.0,365243,1,0,0,0,1.4142135623730951,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5091280,0,0,1,1,321.71415884290826,1,-11822.0,-657,1,1,0,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5023186,0,1,1,0,367.4234614174767,1,-17235.0,-2700,1,0,1,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5054307,0,0,0,1,367.4234614174767,1,-10116.0,-880,1,0,0,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5116879,1,0,0,0,335.4101966249685,3,-11061.0,-157,1,1,1,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5050453,0,0,1,1,481.4041960764364,1,-14247.0,-135,1,0,0,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5022804,1,1,1,0,450.0,3,-11998.0,-1497,1,0,0,0,1.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5091374,0,1,1,0,497.49371855331,1,-15366.0,-1266,1,1,1,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5135484,1,0,1,0,367.4234614174767,3,-10660.0,-1935,1,0,0,0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5054188,1,0,0,0,367.4234614174767,1,-11390.0,-515,1,0,1,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5054626,1,0,1,0,335.4101966249685,1,-22034.0,365243,1,0,0,0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5068548,0,1,1,0,342.0526275297414,1,-19351.0,-1023,1,0,0,0,1.4142135623730951,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5053472,0,0,1,0,335.4101966249685,1,-18516.0,-2129,1,1,1,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5105395,1,0,1,0,367.4234614174767,2,-10932.0,-575,1,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5029554,1,0,1,0,321.71415884290826,1,-23751.0,365243,1,0,0,0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5089722,1,0,0,0,561.2486080160912,1,-17617.0,-3262,1,1,1,1,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5066562,1,0,0,0,424.26406871192853,2,-8247.0,-430,1,1,0,1,1.4142135623730951,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5062547,1,0,1,3,497.49371855331,2,-12099.0,-2207,1,0,0,1,2.23606797749979,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5010203,0,1,1,0,367.4234614174767,0,-9981.0,-1866,1,0,0,1,1.4142135623730951,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5024665,1,0,1,0,396.8626966596886,1,-14425.0,-4568,1,1,1,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5089626,1,0,0,0,561.2486080160912,3,-16188.0,-309,1,1,1,1,1.4142135623730951,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5021373,1,0,1,0,497.49371855331,3,-22100.0,-578,1,0,0,1,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5054699,0,1,1,0,396.8626966596886,3,-16040.342070773264,-6908,1,0,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5051180,0,1,0,1,437.49208704787816,1,-13086.0,-1931,1,0,1,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5143515,1,0,1,0,497.49371855331,1,-23280.0,365243,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5018461,1,0,1,1,408.0441152620633,1,-20208.0,-8033,1,0,1,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5096300,1,0,0,1,335.4101966249685,1,-9320.0,-2257,1,0,0,0,1.7320508075688772,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5148897,0,0,1,0,301.4962686336267,1,-22233.0,365243,1,0,1,0,1.4142135623730951,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5025047,1,1,0,3,335.4101966249685,1,-11731.0,-3776,1,1,1,0,2.23606797749979,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5092164,1,1,1,0,214.2428528562855,1,-20282.0,365243,1,0,1,0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5053143,0,0,1,1,354.96478698597696,1,-12301.0,-140,1,0,1,0,1.7320508075688772,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5038510,1,0,1,0,321.71415884290826,2,-11855.0,-4583,1,0,0,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5023482,1,0,1,1,345.3259329966401,1,-15931.0,-4404,1,1,1,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5054099,0,1,0,2,450.0,3,-11736.0,-727,1,0,0,0,2.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5062713,1,0,1,1,396.8626966596886,1,-14510.0,-3805,1,0,0,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5088851,1,1,1,0,335.4101966249685,3,-11353.0,-2316,1,0,0,1,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111117,1,0,1,1,561.2486080160912,3,-11602.0,-1455,1,0,0,0,1.7320508075688772,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5118115,0,0,0,1,519.6152422706632,1,-13538.0,-5422,1,1,1,0,1.7320508075688772,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5024258,0,0,1,0,402.49223594996215,1,-11495.0,-581,1,0,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5113976,0,1,0,0,519.6152422706632,2,-11955.0,-893,1,1,1,1,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5099907,1,0,1,2,335.4101966249685,2,-10927.0,-1860,1,0,0,0,2.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092332,1,0,1,0,241.8677324489565,1,-24946.0,365243,1,0,1,0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5038932,1,0,1,0,307.40852297878797,3,-14548.0,-6317,1,0,1,0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5078924,0,0,1,0,519.6152422706632,1,-16116.0,-1000,1,0,1,0,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5068390,1,1,1,1,519.6152422706632,3,-14052.0,-140,1,0,1,1,1.4142135623730951,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5046036,1,1,1,0,314.6426544510455,1,-21527.0,365243,1,0,0,0,1.4142135623730951,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5033788,1,0,1,1,561.2486080160912,3,-15738.0,-4766,1,1,1,0,1.4142135623730951,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5010781,1,1,1,1,396.8626966596886,3,-14474.0,-2259,1,0,0,1,1.7320508075688772,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5022761,1,0,1,0,424.26406871192853,1,-9791.0,-1344,1,0,0,1,1.4142135623730951,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5041980,1,0,0,0,459.8912915026767,3,-14636.0,-4690,1,1,1,0,1.4142135623730951,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5113854,0,0,0,0,450.0,1,-15323.0,-8290,1,1,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5126612,1,1,0,0,424.26406871192853,1,-20395.0,365243,1,0,1,0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
